symbol,detected_at,signal_type,rank,total_score,score_slope,score_volume,score_rsi,score_hold,score_deviation,score_macd,score_weekly,entry_price,exit_price,return_pct,holding_days,rsi_value,volume_ratio,deviation_pct
6817.T,2025-06-10,GC,B,65,10,0,15,25,10,-10,15,981,980,-0.1019,10,67.35,0.82,3.72
8841.T,2025-06-17,GC,D,20,-10,-15,5,25,10,-10,15,668,665,-0.4491,10,47.57,0.49,2.01
3936.T,2025-06-16,GC,B,68,20,20,-5,25,-15,8,15,318,258,-18.8679,10,86.43,1.87,142.85
6675.T,2025-06-24,GC,D,0,-20,-15,-15,25,-15,-10,15,1336.7,1340,0.2469,10,43.52,0.59,15.09
1322.T,2025-06-22,GC,D,0,-20,-15,15,0,10,8,-10,8358,8456,1.1725,10,62.61,0.41,1.11
7760.T,2025-06-11,GC,D,35,20,0,-15,25,0,-10,15,1772,1814,2.3702,10,36.19,0.96,13.33
7205.T,2025-06-10,GC,D,5,0,0,-15,25,-10,-10,15,446.8,357.4,-20.009,10,32.85,0.75,-1.32
9130.T,2025-06-19,GC,B,78,20,-15,15,25,10,8,15,1021,999,-2.1548,10,58.54,0.6,4.53
6905.T,2025-06-18,GC,A,100,10,20,15,25,10,8,15,1118,1125,0.6261,10,57.81,8.31,5.07
2802.T,2025-06-29,GC,C,40,20,10,-5,25,-15,-10,15,3909,3892,-0.4349,10,74.07,1.29,19.33
4394.T,2025-06-25,GC,B,75,0,20,15,25,10,-10,15,433.5,425,-1.9608,10,55.84,2.33,2.47
5031.T,2025-06-19,GC,D,0,10,-15,-15,15,-10,-10,-10,235,224,-4.6809,10,43.64,0.26,-0.77
5214.T,2025-06-19,GC,D,28,-20,0,15,25,10,8,-10,3470,3438,-0.9222,10,51.05,0.85,2
7034.T,2025-06-03,GC,B,73,20,0,15,15,0,8,15,458,646,41.048,10,69.77,0.72,11.16
8098.T,2025-06-10,GC,B,65,10,10,5,25,10,-10,15,3140,3160,0.6369,10,45.16,1.15,0.62
5331.T,2025-06-03,GC,B,68,10,-15,15,25,10,8,15,1842.5,1822.5,-1.0855,10,60.94,0.57,2.9
1939.T,2025-06-24,GC,D,8,-20,0,15,25,-10,8,-10,1282,1296,1.092,10,52.38,0.83,-0.18
2344.T,2025-06-09,GC,C,50,10,-15,15,25,10,-10,15,861,867,0.6969,10,54.29,0.41,3.09
2639.T,2025-06-09,GC,C,48,10,20,-5,15,10,8,-10,1624,1577,-2.8941,10,70.37,3.62,1.87
7031.T,2025-06-08,GC,C,45,0,20,-15,25,10,-10,15,862,841,-2.4362,10,40.63,2.28,3.62
7218.T,2025-06-10,GC,D,35,0,10,-15,25,10,-10,15,1020,1033,1.2745,10,36.62,1.19,0.21
4060.T,2025-06-23,GC,B,73,-20,20,15,25,10,8,15,869,1004,15.5351,10,62.2,1.81,4.7
6543.T,2025-06-11,GC,B,75,0,20,15,25,10,-10,15,684,699,2.193,10,56.06,3.09,2.26
7595.T,2025-06-16,GC,D,13,-20,-15,15,25,10,8,-10,1297.5,1312.5,1.1561,10,64.33,0.6,2.97
9827.T,2025-06-26,GC,D,30,20,-15,-15,25,10,-10,15,621,627,0.9662,10,39.24,0.5,5.41
2644.T,2025-06-08,GC,D,10,20,-15,15,0,10,-10,-10,1698,1800,6.0071,10,60.14,0.49,3.64
6776.T,2025-06-16,GC,C,55,-20,20,15,25,10,15,-10,267,266,-0.3745,10,63.89,3.12,3.96
7638.T,2025-06-12,GC,B,75,10,20,5,25,10,-10,15,1434,1388,-3.2078,10,47.41,2.08,2.1
5867.T,2025-06-11,GC,B,68,20,-15,15,25,0,8,15,1083,1093,0.9234,10,62.41,0.3,10
2837.T,2025-06-08,GC,B,75,20,0,15,25,10,-10,15,2530,2571,1.6206,10,50.85,0.77,7.57
4116.T,2025-06-25,GC,D,15,-20,10,-15,25,10,-10,15,772.5,788.8,2.11,10,40.98,1,2.02
7974.T,2025-06-12,GC,D,25,-20,0,5,25,10,-10,15,11795,13420,13.777,10,49.91,0.81,6.53
4645.T,2025-06-23,GC,D,28,10,0,-5,15,10,8,-10,424,420,-0.9434,10,75.86,0.89,3.66
1850.T,2025-06-19,GC,D,30,-10,-15,15,25,10,15,-10,313,315,0.639,10,63.64,0.51,1.72
6230.T,2025-06-17,GC,C,50,10,-15,15,25,10,-10,15,2013,2028,0.7452,10,64.38,0.35,4.43
6467.T,2025-06-08,GC,D,28,-20,0,15,25,10,8,-10,355,355,0,10,57.89,0.97,1.2
6490.T,2025-06-11,GC,B,75,10,10,15,25,10,-10,15,3750,3730,-0.5333,10,58.62,1.16,5.73
6473.T,2025-06-03,GC,D,35,20,0,-15,15,10,-10,15,1120.5,1092.5,-2.4989,10,28.13,0.95,1.07
5940.T,2025-06-18,GC,D,0,-20,0,-15,25,-10,-10,15,672,695,3.4226,10,44,0.77,-0.36
8237.T,2025-06-25,GC,D,0,-20,10,-15,25,-10,-10,15,981,1047,6.7278,10,34.94,1,-3.57
9706.T,2025-06-16,GC,C,55,10,20,-15,25,10,-10,15,4325,4605,6.474,10,37.01,1.57,1.81
9757.T,2025-06-24,GC,C,45,-20,10,15,25,10,-10,15,1184.5,1186,0.1266,10,52.33,1.36,1.69
7004.T,2025-06-25,GC,B,65,10,0,15,25,10,-10,15,952,998,4.8319,10,52.52,0.77,3.85
9722.T,2025-06-19,GC,A,85,20,10,15,25,10,-10,15,1932,2130,10.2484,10,52.78,1.36,2.22
6857.T,2025-06-16,GC,B,68,20,20,-5,25,-15,8,15,9323,10655,14.2872,10,82.24,2.78,31.74
3837.T,2025-06-17,GC,D,35,10,0,-15,25,10,-10,15,1094,1183,8.1353,10,41.28,0.84,4.39
4531.T,2025-06-29,GC,B,75,10,10,15,25,10,-10,15,266,262,-1.5038,10,50,1.01,2.89
2311.T,2025-06-04,GC,C,48,20,0,-5,0,10,8,15,730,736,0.8219,10,75,0.78,2.93
202A.T,2025-06-25,GC,C,48,20,0,-5,25,-15,8,15,1863,1765,-5.2603,10,80.82,0.93,30.59
7936.T,2025-06-18,GC,D,25,0,0,-15,25,10,-10,15,3453,3625,4.9812,10,43.27,0.73,6.97
262A.T,2025-06-11,GC,D,25,20,0,-15,25,-10,-10,15,1775,1717,-3.2676,10,28.85,0.77,-0.26
7994.T,2025-06-23,GC,D,35,0,10,-15,25,10,-10,15,2174,2256,3.7718,10,30.38,1.02,5.85
3787.T,2025-06-29,GC,C,55,10,20,-15,25,10,-10,15,540,537,-0.5556,10,39.13,1.61,0.06
4220.T,2025-06-24,GC,B,75,20,0,15,25,10,-10,15,1090,1088,-0.1835,10,55.56,0.73,3.87
8334.T,2025-06-12,GC,D,0,10,-15,-15,25,-10,-10,15,1167.5,1213,3.8972,10,44.52,0.64,-0.43
4421.T,2025-06-11,GC,D,0,-20,10,-5,15,10,-10,-10,928,930,0.2155,10,76.92,1.12,0.62
213A.T,2025-06-29,GC,C,58,20,10,-5,25,-15,8,15,160.1,162.1,1.2492,10,82.43,1.14,20.31
3660.T,2025-06-16,GC,C,40,20,-15,5,25,0,-10,15,534,530,-0.7491,10,47.24,0.64,11.71
1850.T,2025-06-18,GC,D,30,0,0,15,25,10,-10,-10,313,313,0,10,58.33,0.76,1.75
3924.T,2025-06-10,GC,B,75,20,0,15,25,10,-10,15,722,732,1.385,10,55.41,0.8,5.26
3166.T,2025-06-29,GC,B,75,10,10,15,25,10,-10,15,1396,1410,1.0029,10,58.18,1.33,2.22
6284.T,2025-06-12,GC,D,35,20,-15,15,25,-15,-10,15,6000,5890,-1.8333,10,66.89,0.56,18.14
315A.T,2025-06-22,GC,C,55,10,20,-15,25,10,-10,15,980,1000,2.0408,10,43.62,1.53,1.93
7368.T,2025-06-30,GC,D,33,10,-15,15,15,10,8,-10,1606,1599,-0.4359,10,64.77,0.13,1.18
6982.T,2025-06-25,GC,D,25,10,0,-15,15,10,-10,15,568,585,2.993,10,42.68,1,0.54
3539.T,2025-06-05,GC,D,5,-20,0,-15,25,10,-10,15,1212,1334.5,10.1073,10,30.57,0.77,0.6
3477.T,2025-06-04,GC,C,48,20,-15,-15,25,10,8,15,664,675,1.6566,10,35.71,0.46,4.54
3042.T,2025-06-23,GC,C,55,20,10,-15,25,10,-10,15,304,295,-2.9605,10,43.06,1.41,5.68
2626.T,2025-06-25,GC,C,48,20,-15,-5,25,0,8,15,2812,2784,-0.9957,10,81.82,0.4,8.8
3099.T,2025-06-08,GC,D,0,20,-15,5,0,10,-10,-10,2173,2221.5,2.2319,10,49.52,0.64,5.19
8101.T,2025-06-17,GC,C,55,20,10,-15,25,10,-10,15,2038,2054,0.7851,10,35,1.46,2
6356.T,2025-06-09,GC,A,100,20,20,15,25,0,15,15,538,556,3.3457,10,58.68,2.1,11.54
6074.T,2025-06-04,GC,C,58,20,10,-5,25,-15,8,15,495,515,4.0404,10,90.67,1.19,15.5
3550.T,2025-06-11,GC,B,60,20,-15,15,25,10,-10,15,209,204,-2.3923,10,64.29,0.42,6.34
1826.T,2025-06-16,GC,D,20,10,-15,-15,25,10,-10,15,1101,1085,-1.4532,10,19.19,0.35,0.05
4394.T,2025-06-10,GC,C,40,0,-15,15,25,10,-10,15,431.5,432.5,0.2317,10,52.27,0.23,2.18
6074.T,2025-06-17,GC,D,35,20,-15,15,25,-15,-10,15,514,530,3.1128,10,61.27,0.52,17.34
4356.T,2025-06-12,GC,B,60,20,-15,15,25,10,-10,15,1644,1626,-1.0949,10,64.78,0.22,7.16
8157.T,2025-06-18,GC,D,35,10,10,-15,25,0,-10,15,2730,2769,1.4286,10,40.4,1.11,10.88
7727.T,2025-06-18,GC,C,48,20,-15,-5,25,0,8,15,472,444,-5.9322,10,72.06,0.14,13.05
5367.T,2025-06-19,GC,D,25,-20,0,5,25,10,-10,15,519,523,0.7707,10,45.71,0.86,1.24
313A.T,2025-06-24,GC,B,75,10,20,15,25,0,-10,15,191,197.1,3.1937,10,62.57,1.74,8.31
5644.T,2025-06-25,GC,B,78,20,-15,15,25,10,8,15,3385,3630,7.2378,10,56.73,0.7,6.66
8830.T,2025-06-15,GC,B,73,10,10,-5,25,10,8,15,2915,2783.5,-4.5111,10,73.31,1.44,6.54
277A.T,2025-06-19,GC,B,75,20,10,15,25,0,-10,15,2325,2186,-5.9785,10,62.47,1.03,14.95
7636.T,2025-06-23,GC,A,85,10,20,15,25,10,-10,15,831,799,-3.8508,10,51.28,1.55,2.44
4379.T,2025-06-22,GC,C,55,20,20,-15,25,0,-10,15,380,368,-3.1579,10,38,1.8,12.61
7643.T,2025-06-23,GC,B,73,20,10,-5,25,0,8,15,1515,1673,10.429,10,79.07,1.17,8.91
9274.T,2025-06-26,GC,C,45,10,0,5,25,0,-10,15,729,771,5.7613,10,48.51,0.93,8.22
8850.T,2025-06-18,GC,C,50,10,-15,15,25,10,-10,15,4295,4595,6.9849,10,56.96,0.62,6.28
7811.T,2025-06-23,GC,C,45,10,10,-15,25,10,-10,15,1712,1746,1.986,10,42.73,1.44,1.18
6201.T,2025-06-11,GC,D,0,-20,-15,-15,25,0,-10,15,16345,16310,-0.2141,10,30.18,0.39,12.56
6183.T,2025-06-30,GC,B,65,10,0,15,25,10,-10,15,1284,1280,-0.3115,10,60.18,1,3.87
1320.T,2025-06-26,GC,B,63,10,0,-5,25,10,8,15,41290,40750,-1.3078,10,72.66,0.89,7.76
2160.T,2025-06-17,GC,D,5,20,-15,-15,25,-15,-10,15,3780,3300,-12.6984,10,34.58,0.39,40.42
6307.T,2025-06-04,GC,C,40,10,-15,5,25,10,-10,15,393,395,0.5089,10,46.27,0.29,2.23
4031.T,2025-06-19,GC,C,50,10,-15,15,25,10,-10,15,934,958,2.5696,10,59.77,0.12,2.58
8285.T,2025-06-30,GC,B,78,20,10,15,0,10,8,15,349,371,6.3037,10,67.44,1.37,4
2040.T,2025-06-18,GC,D,10,10,0,-15,25,10,-10,-10,28145,31140,10.6413,10,37.81,0.76,1.18
224A.T,2025-06-26,GC,D,35,20,-15,15,25,-15,-10,15,1239,1199,-3.2284,10,69.55,0.41,34.55
4417.T,2025-06-12,GC,C,50,20,0,15,25,-15,-10,15,3325,3275,-1.5038,10,62.57,0.79,19.7
4483.T,2025-06-15,GC,C,58,20,10,-5,25,-15,8,15,3830,3984,4.0209,10,84.29,1.06,22.46
2633.T,2025-06-18,GC,C,40,10,-15,5,25,10,-10,15,401.7,412.8,2.7633,10,49.61,0.37,5.06
7994.T,2025-06-17,GC,C,40,10,-15,5,25,10,-10,15,2195,2216,0.9567,10,49.69,0.69,7.53
6785.T,2025-06-19,GC,A,100,20,10,15,25,0,15,15,1807,1756,-2.8224,10,63.86,1.48,9.5
7379.T,2025-06-12,GC,C,58,20,10,-5,25,-15,8,15,746,661,-11.3941,10,75.16,1.23,16.67
1904.T,2025-06-24,GC,D,35,0,10,-15,25,10,-10,15,3860,3905,1.1658,10,39.22,1.04,2
280A.T,2025-06-04,GC,C,48,20,-15,-5,25,0,8,15,1500,1417,-5.5333,10,71.6,0.25,12.89
5542.T,2025-06-18,GC,A,100,10,20,15,25,10,8,15,725,721,-0.5517,10,68.75,3.64,5.95
7940.T,2025-06-10,GC,D,18,10,-15,15,0,10,8,-10,584,588,0.6849,10,66.67,0.58,1.01
1429.T,2025-06-24,GC,B,75,20,0,15,25,10,-10,15,794,798,0.5038,10,63.08,0.83,4.74
7994.T,2025-06-03,GC,B,63,20,0,-5,25,0,8,15,2236,2195,-1.8336,10,70.3,0.93,11.11
7686.T,2025-06-22,GC,A,100,20,10,15,25,10,15,15,514,496,-3.5019,10,66.67,1.24,4.3
4174.T,2025-06-18,GC,D,0,-20,0,-15,25,-10,-10,15,742,743,0.1348,10,23.58,0.8,-9.77
3135.T,2025-06-08,GC,C,58,20,-15,5,25,0,8,15,1562,1644,5.2497,10,49.22,0.58,8.9
4631.T,2025-06-29,GC,D,20,20,10,-15,15,10,-10,-10,2900.5,2928,0.9481,10,40.13,1.28,1.71
7490.T,2025-06-25,GC,C,45,0,0,15,25,0,-10,15,1006,1079,7.2565,10,50.38,0.9,8.04
5351.T,2025-06-29,GC,C,40,0,10,15,0,10,15,-10,1659,1682,1.3864,10,54.95,1.04,1.9
2997.T,2025-06-17,GC,D,20,10,-15,-15,25,10,-10,15,864,870,0.6944,10,43.33,0.41,0.85
3440.T,2025-06-18,GC,C,50,10,-15,15,25,10,-10,15,930,1008,8.3871,10,55.93,0.69,4.38
7467.T,2025-06-24,GC,D,10,0,-15,-15,25,10,-10,15,3220,3180,-1.2422,10,37.5,0.66,0.28
4031.T,2025-06-16,GC,B,68,20,-15,15,15,10,8,15,942,961,2.017,10,62.94,0.08,3.49
2874.T,2025-06-18,GC,B,68,20,-15,15,15,10,8,15,894,866,-3.132,10,64.63,0.44,3.27
6134.T,2025-06-16,GC,B,68,20,20,-5,25,-15,8,15,2476.5,2687,8.4999,10,79.09,1.65,15.05
7322.T,2025-06-16,GC,D,35,20,-15,15,25,-15,-10,15,708.5,739.8,4.4178,10,69.28,0.46,17.02
6484.T,2025-06-10,GC,A,100,20,20,15,25,10,8,15,1945,1891,-2.7763,10,61.14,2.29,3.46
2323.T,2025-06-22,GC,D,0,-20,-15,-15,25,10,-10,15,138,145.7,5.5797,10,40.59,0.22,2.78
4767.T,2025-06-19,GC,D,38,0,0,5,0,10,8,15,318,308,-3.1447,10,47.06,0.7,1.27
6268.T,2025-06-03,GC,D,0,20,-15,-15,0,10,-10,-10,2359.5,2484,5.2765,10,28.11,0.61,1.3
5697.T,2025-06-22,GC,C,55,10,20,-15,25,10,-10,15,493,503,2.0284,10,35,2.15,0.22
3668.T,2025-06-03,GC,C,58,20,-15,-5,25,10,8,15,520,522,0.3846,10,70.27,0.58,7.62
2433.T,2025-06-05,GC,C,55,20,10,-15,25,10,-10,15,1115.5,1161,4.0789,10,36.77,1.25,2.53
4448.T,2025-06-12,GC,D,3,-20,-15,15,15,10,8,-10,465,467,0.4301,10,52.87,0.66,0.58
3065.T,2025-06-11,GC,B,73,0,10,5,25,10,8,15,1653,1661,0.484,10,48.68,1.49,0.23
7494.T,2025-06-04,GC,B,65,20,-15,-5,25,10,15,15,237,243,2.5316,10,70.59,0.4,2.78
4461.T,2025-06-30,GC,B,65,20,10,-5,25,-15,15,15,3955,4165,5.3097,10,77.86,1.06,30.12
5334.T,2025-06-09,GC,D,0,-10,-15,-15,25,10,-10,15,4549,4710,3.5392,10,33.62,0.55,0.46
9369.T,2025-06-19,GC,D,33,20,-15,-5,25,-15,8,15,2899,2934,1.2073,10,90.28,0.65,46.48
3633.T,2025-06-23,GC,D,25,-20,20,-15,25,10,-10,15,1509,1508,-0.0663,10,39.53,2.39,2.27
6626.T,2025-06-05,GC,B,75,20,10,15,25,0,-10,15,1965,2005,2.0356,10,62.69,1.2,11.53
8098.T,2025-06-26,GC,C,55,0,0,15,25,10,-10,15,3205,3295,2.8081,10,54.93,0.89,2.34
7760.T,2025-06-22,GC,C,45,20,0,-15,25,10,-10,15,1767,1672,-5.3763,10,25.29,0.7,7.75
4445.T,2025-06-10,GC,B,63,20,0,-5,25,0,8,15,1620,1557.5,-3.858,10,78.14,0.87,12.22
9978.T,2025-06-29,GC,A,100,10,20,15,25,0,15,15,60,58,-3.3333,10,61.54,5.17,9.3
6490.T,2025-06-24,GC,C,45,-20,10,15,25,10,-10,15,3680,3820,3.8043,10,50,1.31,3.49
7409.T,2025-06-29,GC,D,35,20,-15,15,25,-15,-10,15,1008.3,921.3,-8.6284,10,53.11,0.46,25.81
6200.T,2025-06-25,GC,C,55,10,0,15,25,0,-10,15,1019,978,-4.0236,10,54.82,0.84,13.03
2516.T,2025-06-11,GC,C,55,20,10,-5,25,0,-10,15,601.8,593.5,-1.3792,10,78.1,1.07,13.41
9204.T,2025-06-16,GC,D,0,10,10,-15,15,-10,-10,-10,500,495,-1,10,33.9,1.12,-1.82
5208.T,2025-06-26,GC,B,75,20,0,15,25,10,-10,15,1453,1470,1.17,10,62.99,0.99,6.53
8081.T,2025-06-26,GC,C,58,20,10,-5,25,-15,8,15,2000,2008,0.4,10,82.52,1.01,24.24
9535.T,2025-06-23,GC,B,73,10,0,15,15,10,8,15,353,361,2.2663,10,61.54,0.88,1.26
4928.T,2025-06-29,GC,C,45,0,20,-15,25,10,-10,15,4330,4460,3.0023,10,44.68,1.57,2.18
5242.T,2025-06-09,GC,C,53,20,-15,15,25,-15,8,15,1891,1822,-3.6489,10,64.69,0.26,37.48
5906.T,2025-06-19,GC,C,58,20,-15,5,15,10,8,15,508,494,-2.7559,10,46.28,0.6,6.63
7709.T,2025-06-22,GC,D,33,20,-15,-5,25,-15,8,15,319,194,-39.185,10,90.38,0.2,57.32
6316.T,2025-06-08,GC,C,50,0,20,15,25,10,-10,-10,1984,2001,0.8569,10,50.79,3.81,0.13
3634.T,2025-06-15,GC,D,33,10,-15,15,15,10,8,-10,570,566,-0.7018,10,55.19,0.03,2.39
7066.T,2025-06-22,GC,C,48,20,20,-5,15,0,8,-10,654,611,-6.5749,10,79.34,8.21,12.54
1309.T,2025-06-10,GC,D,15,10,10,5,0,10,-10,-10,42830,43410,1.3542,10,45.01,1.04,0.17
3908.T,2025-06-08,GC,D,35,20,-15,15,25,10,-10,-10,309,315,1.9417,10,53.49,0.22,0.28
3135.T,2025-06-03,GC,A,93,20,0,15,25,10,8,15,1597,1600,0.1879,10,60.5,0.81,6.94
8163.T,2025-06-23,GC,B,73,0,10,15,15,10,8,15,1209,1236,2.2333,10,57.61,1.2,0.65
1620.T,2025-06-18,GC,D,30,0,-15,5,25,10,-10,15,28100,28645,1.9395,10,49.48,0.02,2.8
1478.T,2025-06-30,GC,C,45,-20,-15,15,25,10,15,15,3843,3839,-0.1041,10,51.9,0.47,1.96
2163.T,2025-06-08,GC,C,50,10,-15,15,25,10,-10,15,1912,1956,2.3013,10,61.16,0.67,5.49
1890.T,2025-06-08,GC,C,48,20,-15,-5,25,0,8,15,1459,1466,0.4798,10,75.91,0.56,8.8
7226.T,2025-06-22,GC,A,95,20,20,15,25,10,-10,15,2665,2558,-4.015,10,64.15,1.68,7.95
2686.T,2025-06-26,GC,A,93,10,10,15,25,10,8,15,284,286,0.7042,10,64.71,1.32,3.17
7077.T,2025-06-23,GC,C,48,10,-15,-5,25,10,8,15,1081,1083,0.185,10,72.22,0.63,5.42
2046.T,2025-06-18,GC,D,10,-20,-15,5,25,10,-10,15,29150,30530,4.7341,10,46.17,0.68,4.49
2656.T,2025-06-10,GC,B,70,20,20,15,25,-15,-10,15,139,139,0,10,57.14,1.51,37.68
4506.T,2025-06-16,GC,D,33,20,-15,-5,25,-15,8,15,1047,971,-7.2588,10,76.45,0.63,39.93
3421.T,2025-06-23,GC,B,78,20,-15,15,25,10,8,15,1813,1848,1.9305,10,64.58,0.29,6.52
7167.T,2025-06-16,GC,B,75,20,10,15,25,0,-10,15,739.5,753.1,1.8391,10,64.1,1.37,8.18
8938.T,2025-06-16,GC,B,65,10,10,5,25,10,-10,15,678,655,-3.3923,10,47.66,1.21,0.7
4170.T,2025-06-08,GC,C,53,20,-15,15,25,-15,8,15,203,191,-5.9113,10,59.42,0.53,15.94
7794.T,2025-06-05,GC,C,45,20,0,-15,25,10,-10,15,651,597,-8.2949,10,28.5,0.86,3.3
4374.T,2025-06-05,GC,A,83,20,0,15,25,0,8,15,2298,2559,11.3577,10,64.74,0.9,8.59
9201.T,2025-06-05,GC,A,93,20,10,15,25,0,8,15,2945,2848,-3.2937,10,66.15,1.02,11.16
8877.T,2025-06-18,GC,B,60,-20,0,15,25,10,15,15,4500,4560,1.3333,10,68.55,0.73,4.69
6027.T,2025-06-25,GC,D,0,-20,-15,-15,25,10,-10,15,3085,3285,6.483,10,28.68,0.69,7.63
3598.T,2025-06-08,GC,C,40,10,-15,5,25,10,-10,15,163,169,3.681,10,46.88,0.13,1.57
4323.T,2025-06-24,GC,C,50,10,-15,15,25,10,-10,15,1985,1825,-8.0605,10,60.98,0.6,6.54
3011.T,2025-06-23,GC,D,38,-20,-15,15,25,10,8,15,143,141,-1.3986,10,50,0.67,1.62
6785.T,2025-06-26,GC,A,85,10,20,15,25,10,-10,15,1783,1757,-1.4582,10,60.09,1.98,7.59
9934.T,2025-06-12,GC,B,65,10,10,15,15,10,-10,15,1934,1967.5,1.7322,10,57.69,1.14,1.39
3640.T,2025-06-16,GC,B,70,20,20,15,25,-15,-10,15,2636,2573,-2.39,10,63.44,2.69,44
2646.T,2025-06-03,GC,B,68,20,-15,15,15,10,8,15,1637,1641,0.2443,10,52.53,0.02,2.56
6484.T,2025-06-23,GC,D,25,0,20,-15,25,-10,-10,15,1869,1939,3.7453,10,43.33,1.97,-0.87
6325.T,2025-06-22,GC,A,85,20,10,15,25,10,-10,15,380,380,0,10,57.43,1.47,4.77
1543.T,2025-06-26,GC,A,83,20,20,-5,25,0,8,15,46200,46350,0.3247,10,70.97,1.76,10.83
5331.T,2025-06-08,GC,D,10,-20,-15,5,25,10,-10,15,1802.5,1800,-0.1387,10,49.25,0.56,1.09
8131.T,2025-06-04,GC,C,45,20,0,-15,25,10,-10,15,1894,1783,-5.8606,10,39.22,0.7,2.23
7133.T,2025-06-12,GC,A,85,20,20,5,25,10,-10,15,1482,1461,-1.417,10,46.31,1.52,6.94
9514.T,2025-06-26,GC,D,0,-20,-15,-15,25,-10,-10,-10,334,321,-3.8922,10,39.39,0.43,-0.53
2630.T,2025-06-26,GC,A,100,10,20,15,25,10,15,15,13300,13580,2.1053,10,65.99,2.44,6.45
8425.T,2025-06-22,GC,C,55,-10,20,5,25,10,-10,15,1066,1063,-0.2814,10,49.32,3.18,3.02
3679.T,2025-06-10,GC,B,65,10,0,15,25,10,-10,15,460,471,2.3913,10,64.06,0.85,4.49
8609.T,2025-06-11,GC,A,85,20,10,15,25,10,-10,15,683,670,-1.9034,10,67.14,1.04,4.34
2418.T,2025-06-15,GC,C,45,20,20,-15,25,-10,-10,15,586,567,-3.2423,10,35.56,2.23,-2.23
8931.T,2025-06-10,GC,D,0,10,-15,-5,0,10,8,-10,1460,1447,-0.8904,10,79.07,0.66,3.89
5891.T,2025-06-29,GC,C,55,20,0,5,25,0,-10,15,2008,1998,-0.498,10,49.03,0.79,9.94
8725.T,2025-06-24,GC,D,0,-20,0,-15,25,-10,-10,15,3165,3100,-2.0537,10,19.31,0.74,-1.96
304A.T,2025-06-26,GC,B,68,10,-15,15,25,10,8,15,2133,2170,1.7346,10,56.01,0.52,4.3
4245.T,2025-06-18,GC,D,0,-20,-15,-15,25,-10,-10,15,671,665,-0.8942,10,39.66,0.54,-0.24
2654.T,2025-06-03,GC,A,93,0,20,15,25,10,8,15,344,349,1.4535,10,57.89,1.6,1.28
3633.T,2025-06-08,GC,A,85,20,10,15,25,10,-10,15,1572,1509,-4.0076,10,53.55,1.22,7.5
2248.T,2025-06-19,GC,C,50,10,-15,15,25,10,-10,15,2238,2333,4.2449,10,57.66,0.22,4.52
4450.T,2025-06-29,GC,C,50,10,-15,15,25,10,-10,15,1370,1660,21.1679,10,56.52,0.19,1.88
2645.T,2025-06-11,GC,C,50,10,-15,15,25,10,-10,15,2634,2631,-0.1139,10,64.41,0.24,4.54
2626.T,2025-06-18,GC,C,53,10,0,-5,25,0,8,15,2794,2829,1.2527,10,77.64,0.86,8.82
4635.T,2025-06-15,GC,B,75,20,10,5,25,10,-10,15,816,828,1.4706,10,47.78,1.36,2
4060.T,2025-06-09,GC,D,25,10,10,-15,25,-10,-10,15,821,869,5.8465,10,37.68,1.2,-0.52
4484.T,2025-06-11,GC,B,65,20,0,5,25,10,-10,15,207,217,4.8309,10,47.06,0.91,2.16
8308.T,2025-06-29,GC,B,75,20,10,15,25,0,-10,15,1332,1294,-2.8529,10,64.2,1.35,10.89
1960.T,2025-06-19,GC,D,20,10,-15,-15,25,10,-10,15,842,856,1.6627,10,39.29,0.1,2.29
9828.T,2025-06-04,GC,D,35,20,0,-15,25,0,-10,15,3840,4115,7.1615,10,23.16,0.91,9.7
4927.T,2025-06-09,GC,C,50,10,-15,15,25,10,-10,15,1348.5,1329,-1.4461,10,52.79,0.7,4.78
6080.T,2025-06-25,GC,A,85,20,10,15,25,10,-10,15,2952,2874,-2.6423,10,64.29,1.05,5.35
8015.T,2025-06-12,GC,C,55,10,0,15,25,0,-10,15,3011,3193,6.0445,10,59.02,0.93,11.62
3905.T,2025-06-05,GC,C,58,20,20,-5,15,-15,8,15,1851,2391,29.1734,10,92.33,7.37,103.63
6333.T,2025-06-29,GC,B,65,20,0,15,25,0,-10,15,3245,3150,-2.9276,10,69.81,0.94,8.32
6400.T,2025-06-04,GC,B,68,20,-15,15,25,0,8,15,266,277,4.1353,10,67.78,0.05,11.79
4593.T,2025-06-05,GC,A,88,20,20,15,25,-15,8,15,446,473,6.0538,10,63.1,1.59,43.32
1444.T,2025-06-19,GC,D,23,20,-15,-5,0,0,8,15,2825,2834,0.3186,10,91.78,0.4,10.76
5476.T,2025-06-29,GC,D,5,-20,0,-15,25,10,-10,15,392,403,2.8061,10,43.1,0.84,3.81
1365.T,2025-06-16,GC,B,65,10,0,15,25,10,-10,15,1556,1736,11.5681,10,56.06,0.84,7.92
3807.T,2025-06-19,GC,C,40,20,-15,5,25,0,-10,15,170,139,-18.2353,10,49.25,0.36,13.65
9507.T,2025-06-19,GC,B,63,-10,0,15,25,10,8,15,1206,1223,1.4096,10,64.44,0.78,3.74
6208.T,2025-06-11,GC,D,30,0,-15,5,25,10,-10,15,1393,1345,-3.4458,10,46.44,0.51,1.75
147A.T,2025-06-23,GC,D,0,-20,0,-15,25,-10,-10,-10,812,800,-1.4778,10,44,0.77,-3.43
7983.T,2025-06-22,GC,B,60,20,-15,15,25,10,-10,15,1121,1148,2.4086,10,58.61,0.14,3.99
